丸ノ内線,Marunouchi Line,
久留里線,Kururi Line,
久里浜線,Kurihama Line,
九州大分線,Kyūdai Main Line,
九頭竜線,Kuzuryū Line,
亀戸線,Kameido Line,
亀線,Kabe Line,
予讃線,JR Yosan Line,
予讃線,Yosan Line,
五日市線,Itsukaichi Line,
五能線,Gonō Line,
井の頭線,Inokashira Line,
交野線,Katano Line,
京急本線,Keikyū Main Line,
京急逗子線,Keikyū Zushi Line,
京浜東北線,Keihin–Tōhoku Line,
京王新線,Keiō New Line,
京王線,Keiō Line,
京神線,Keishin Line,
京葉線,Keiyō Line,
京都本線,Kyōto Main Line,
京都線,JR Kyōto Line,
京都線,Kyoto Line,
今津線,Imazu Line,
今里筋線,Imazatosuji Line,
仙台港線,Sendai Futō Line,
仙台空港アクセス線,Sendai Airport Access Line,
仙台空港線,Sendai Kūkō Line,
仙台西口線,Sendai Nishikō Line,
仙山線,Senzan Line,
伊丹線,Itami Line,
伊勢崎線,Isesaki Line,
伊勢線,Ise Line,
伊太線,Ita Line,
伊東線,Itō Line,
伊豆急行線,Izu Kyūkō Line,
伊賀線,Iga Line,
伊那線,Ina Line,
伊野線,Inō Line,
会津線,Aizu Line,
会津鬼怒川線,Aizu Kinugawa Line,
伯備線,Hakubi Line,
伯島線,Hakushima Line,
佐世保線,Sasebo Line,
佐原線,Sawara Line,
佐土原線,Saitozaki Line,
佐志保線,Sassho Line,
佐野線,Sano Line,
信楽線,Shigaraki Line,
信濃鉄道線,Shinano Railway Line,
信貴線,Shigi Line,
信越本線,Shin'etsu Main Line,
健軍線,Kengun Line,
光陽線,Kōyō Line,
八ヶ岳高原線,Yatsugatake Kōgen Line,
八代線,Yashiro Line,
八戸線,Hachinohe Line,
八戸臨海鉄道線,Hachinohe Rinkai Railway Line,
八王子線,Hachiōji Line,
八高線,Hachikō Line,
公園都市線,Kōen-Toshi Line,
六甲アイランド線,Rokkō Island Line,
六甲ケーブル線,Rokkō Cable Line,
具志川線,Guzū Line,
内子線,Uchiko Line,
内房線,Uchibō Line,
内部線,Utsube Line,
函館本線,Hakodate Main Line,
別府ラクテンチケーブル線,Beppu Rakutenchi Cable Line,
別所線,Bessho Line,
利府線,Rifu Line,
副都心線,Fukutoshin Line,
加古川線,Kakogawa Line,
動物園線,Dōbutsuen Line,
勝山永平寺線,Katsuyama Eiheiji Line,
北リアス線,Kita-Riasu Line,
北上線,Kitakami Line,
北信線,Hokushin Line,
北大路線,Kitaōji Line,
北方貨物線,Hoppō Freight Line,
北条線,Hōjō Line,
北松江線,Kita-Matsue Line,
北梅線,Kitame Line,
北綾瀬支線,Kita-Ayase Branch Line,
北総線,Hokusō Line,
北線,Hoku Line,
北線,North Line,
北西線,Hokusei Line,
北野線,Kitano Line,
北陸新幹線,Hokuhoku Line,
北陸本線,Hokuriku Main Line,
十和田八幡平四季彩ライン,Towada Hachimantai Shikisai Line,
十和田観光電鉄線,Towada Kankō Electric Railway Line,
千代田線,Chiyoda Line,
千刻線,Chikkō Line,
千原線,Chihara Line,
千崎支線,Senzaki Branch Line,
千日前線,Sennichimae Line,
千歳線,Chitose Line,
千葉線,Chiba Line,
千里線,Senri Line,
千鳥線,Chidori Line,
半田線,Handa Line,
半蔵門線,Hanzōmon Line,
南アルプスアプトライン,Minami-Alpes Abt Line,
南リアス線,Minami-Riasu Line,
南北線,Namboku Line,
南大阪線,Minami Osaka Line,
南武支線,Nambu Branch Line,
南武線,Nambu Line,
南港みなと区連絡線,Nankō-Minato-Ku Link Line,
南港ポートタウン線,Nankō Port Town Line,
南港線,Nankō Line,
南目線,Minamime Line,
南線,Minami Line,
南線,Nan Line,
南線,South Line,
博多南線,Hakata-Minami Line,
厚木線,Atsugi Line,
叡山本線,Eizan Main Line,
只見線,Tadami Line,
各務原線,Kakamigahara Line,
吉備線,Kibi Line,
吉都線,Kitto Line,
吉野川ブルーライン,Yoshinogawa Blue Line,
吉野線,Yoshino Line,
名勝線,Meishō Line,
名古屋本線,Nagoya Main Line,
名古屋線,Nagoya Line,
名城線,Meijō Line,
名港線,Meikō Line,
吾妻線,Agatsuma Line,
呉線,Kure Line,
呉羽線,Kureha Line,
和歌山港線,Wakayamakō Line,
和歌山線,Wakayama Line,
和田岬線,Wadamisaki Line,
唐木田線,Karasuyama Line,
唐津線,Karatsu Line,
四つ橋線,Yotsubashi Line,
四万十グリーンライン,Shimanto Green Line,
国分寺線,Kokubunji Line,
国際文化公園都市線,Kokusai Bunka Kōen Toshi Line,
土讃線,Dosan Line,
垂水線,Tarumi Line,
城端線,Jōhana Line,
埼京線,Saikyō Line,
埼玉高速鉄道線,Saitama Rapid Railway Line,
堺筋線,Sakaisuji Line,
堺線,Sakai Line,
塩見橋線,Shiomibashi Line,
外房線,Sotobō Line,
多摩川線,Tamagawa Line,
多摩線,Tama Line,
多摩都市モノレール線,Tama Urban Monorail Line,
多賀線,Taga Line,
夢前線,JR Yumesaki Line,
大井川本線,Ōigawa Main Line,
大井町線,Ōimachi Line,
大和路線,Yamatoji Line,
大宮線,Ōmiya Line,
大宰府線,Dazaifu Line,
大山ケーブル線,Ōyama Cable Line,
大川支線,Ōkawa Branch Line,
大師線,Daishi Line,
大手町線,Ōtemachi Line,
大月線,Ōtsuki Line,
大村線,Ōmura Line,
大東線,Ōtō Line,
大森線,Ōmori Line,
大江戸線,Ōedo Line,
大洗鹿島線,Ōarai Kashima Line,
大津線,Ōtsu Line,
大浦支線,Ōura Branch Line,
大湊線,Ōminato Line,
大田線,Taita Line,
大田線,Ōta Line,
大糸線,Ōito Line,
大船渡線,Ōfunato Line,
大阪モノレール線,Ōsaka Monorail Line,
大阪東線,Ōsaka Higashi Line,
大阪環状線,Ōsaka Loop Line,
大阪線,Osaka Line,
大雄山線,Daiyūzan Line,
大鰐線,Ōwani Line,
天城線,Amagi Line,
天理線,Tenri Line,
天神大牟田線,Tenjin Ōmuta Line,
天竜浜名湖線,Tenryū Hamanako Line,
奥の細道ゆけむり線,Oku-no-Hosomichi Yukemuri Line,
奥の細道最上川線,Oku-no-Hosomichi Mogamigawa Line,
奥羽本線,Ōu Main Line,
妙見線,Myōken Line,
子供の国線,Kodomonokuni Line,
学園都市線,Gakkentoshi Line,
学園都市線,Gakuentoshi Line,
宇品線,Ujina Line,
宇治線,Uji Line,
宇部線,Ube Line,
宇野線,Uno Line,
安曇野線,Yasunoya Line,
宗谷本線,Sōya Main Line,
宝塚本線,Takarazuka Main Line,
宝塚線,JR Takarazuka Line,
実国ケーブル線,Jikkoku Cable Line,
室蘭本線,Muroran Main Line,
宮地岳線,Miyajidake Line,
宮島線,Miyajima Line,
宮崎空港線,Miyazaki Kūkō Line,
宮津線,Miyazu Line,
富士急行線,Fuji Kyūkō Line,
富山ライトレール線,Toyama Light Rail Line,
富山市内軌道線,Toyama City Tram Line,
富山港線,Toyamakō Line,
富良野線,Furano Line,
小倉線,Kokura Line,
小坂線,Kosaka Line,
小川線,Ogose Line,
小泉線,Koizumi Line,
小浜線,Obama Line,
小牧線,Komaki Line,
小田原線,Odawara Line,
小野田線,Onoda Line,
山口線,Sankō Line,
山口線,Yamaguchi Line,
山手線,Yamanote Line,
山手線,Yamate Line,
山田線,Yamada Line,
山陰本線,San'in Main Line,
山陽本線,San'yō Main Line,
岩徳線,Gantoku Line,
岩手銀河鉄道線,Iwate Galaxy Railway Line,
岩泉線,Iwaizumi Line,
嵐山本線,Arashiyama Main Line,
嵐山線,Arashiyama Line,
嵯峨野観光鉄道,Sagano Scenic Line,
川越線,Kawagoe Line,
市橋線,Ichihashi Line,
常滑線,Tokoname Line,
常磐線,Jōban Line,
常総線,Jōsō Line,
干潟ケーブル線,Hobashira Cable Line,
幹線,Trunk Line,
広島短距離交通瀬野線,Hiroshima Short Distance Transit Senō Line,
広電本線,Hiroden Main Line,
弘美線,Hiromi Line,
弥彦線,Yahiko Line,
彦根市線,Hikoroichi Line,
彩の国スタジアム線,Sai-no-Kuni Stadium Line,
後藤寺線,Gotōji Line,
御免線,Gomen Line,
御免那覇里線,Gomen-Nahari Line,
御堂筋線,Midōsuji Line,
御所線,Gose Line,
御殿場線,Gotemba Line,
徳島線,Mugi Line,
徳島線,Tokushima Line,
志度線,Shido Line,
志摩線,Shima Line,
愛知環状鉄道線,Aichi Loop Line,
成田新高速鉄道線,Narita New Rapid Railway Line,
成田線,Narita Line,
我孫子支線,Abiko Branch Line,
押上線,Oshiage Line,
指宿枕崎線,Ibusuki Makurazaki Line,
揖斐線,Ibi Line,
摩耶ケーブル線,Maya Cable Line,
播但線,Bantan Line,
支線,Branch Line,
新宿線,Shinjuku Line,
新港港線,Shimminatokō Line,
新港線,Shimminato Line,
日光線,Nikkō Line,
日南線,Nichinan Line,
日本海縦貫線,Nihonkai Jūkan Line,
日比谷線,Hibiya Line,
日生線,Nissei Line,
日田彦山線,Hitahikosan Line,
日高本線,Hidaka Main Line,
明知線,Akechi Line,
春田線,Haruda Line,
昭和町線,Shōwamachi Line,
智頭線,Chizu Line,
有楽町新線,Yūrakuchō New Line,
有楽町線,Yūrakuchō Line,
木次線,Kisuki Line,
本四備讃線,Honshi-Bisan Line,
本山支線,Motoyama Branch Line,
本牧線,Hommoku Line,
本町線,Hommachi Line,
本線,Main Line,
東上線,Tōjō Line,
東京モノレール羽田線,Tōkyō Monorail Haneda Line,
東京臨海新交通臨海線,Tōkyō Waterfront New Transit Waterfront Line,
東北本線,Tōhoku Main Line,
東山本線,Higashiyama Main Line,
東急多摩川線,Tōkyū Tamagawa Line,
東成田線,Higashi-Narita Line,
東方線,Tōhō Line,
東横線,Tōyoko Line,
東武急行線,Tōbu Kyūryō Line,
東海大線,Tōkadai Line,
東海道本線,Tōkaidō Main Line,
東港線,Tōkō Line,
東筑線,Tōchiku Line,
東総線,Tōsō Line,
東羽衣支線,Higashi-Hagoromo Branch Line,
東葉高速鉄道線,Tōyō Rapid Line,
東西線,JR Tōzai Line,
東西線,Tōzai Line,
東金線,Tōgane Line,
栗原田園鉄道線,Kurihara Den'en Railway Line,
根室本線,Nemuro Main Line,
根岸線,Negishi Line,
桐生線,Kiryū Line,
桜島線,Sakurajima Line,
桜町支線,Sakuramachi Branch Line,
桜通線,Sakuradōri Line,
梅田貨物線,Umeda Freight Line,
様松線,Samatsu Line,
横川原線,Yokogawara Line,
横川線,Yokogawa Line,
横浜線,Yokohama Line,
横須賀線,Yokosuka Line,
橿原線,Kashihara Line,
橿原線,Kishin Line,
武庫川線,Mukogawa Line,
武蔵野線,Musashino Line,
武豊線,Taketoyo Line,
比叡山鉄道線,Hieizan Railway Line,
比治山線,Hijiyama Line,
比良井線,Hirui Line,
気仙沼線,Kesennuma Line,
水久線,Suikū Line,
水前寺線,Suizenji Line,
水戸線,Mito Line,
水江線,Mizue Line,
水沼線,Mizuma Line,
水郡線,Suigun Line,
氷見線,Himi Line,
江ノ島線,Enoshima Line,
江南線,Kōnan Line,
江差線,Esashi Line,
江東線,Kōtō Line,
江波線,Eba Line,
池上線,Ikegami Line,
池川線,Ikawa Line,
池袋線,Ikebukuro Line,
河口湖線,Kawaguchiko Line,
泉北線,Semboku Line,
泉野線,Izumino Line,
洞賀市線,Yōkaichi Line,
津山線,Tsuyama Line,
津島線,Tsushima Line,
津軽海峡線,Tsugaru-Kaikyō Line,
津軽線,Tsugaru Line,
流山線,Nagareyama Line,
浅戸線,Asatō Line,
浅草線,Asakusa Line,
浅野川線,Asanogawa Line,
浪速筋線,Naniwasuji Line,
浮島線,Ukishima Line,
海の中道線,Umi-no-Nakamichi Line,
海岸線,Kaigan Line,
海猫鉄道八戸市線,Umineko Rail Hachinohe City Line,
海線,Umi Line,
海芝浦支線,Umi-Shibaura Branch Line,
淀川線,Yodo Line,
清水橋線,Seikibashi Line,
渡良瀬渓谷線,Watarase Keikoku Line,
渥美線,Atsumi Line,
港線,Minato Line,
湖西線,Kosei Line,
湘南モノレール,Seaside Line,
湘南新宿ライン,Shōnan-Shinjuku Line,
湘南線,Jōnan Line,
湯の山線,Hot Spa Line,
湯の川線,Yunokawa Line,
湯前線,Yunomae Line,
湯山線,Yunoyama Line,
潮見町線,Shiomichō Line,
濱角線,Hinkaku Line,
瀬戸内さざなみ線,Setouchi Sazanami Line,
瀬戸内海峡線,Kaikyō Line,
瀬戸大橋線,Semmō Main Line,
瀬戸大橋線,Seto-Ōhashi Line,
瀬戸線,Seto Line,
烏丸線,Karasuma Line,
片町線,Katamachi Line,
犬山線,Inuyama Line,
狭山線,Sayama Line,
猿島公園モノレール線,Monkey Park Monorail Line,
玉子線,Tamako Line,
玉野線,Tamanoi Line,
琴平線,Kotohira Line,
琵琶湖線,Biwako Line,
生駒ケーブル線,Ikoma Cable Line,
生駒線,Ikoma Line,
田原本線,Tawaramoto Line,
田園都市線,Den-en-Toshi Line,
田崎線,Tasaki Line,
田川線,Tanagawa Line,
田沢湖線,Tazawako Line,
由布高原線,Yufu Kōgen Line,
男鹿なまはげライン,Oga Namahage Line,
男鹿線,Oga Line,
留萌本線,Rumoi Main Line,
白新線,Hakushin Line,
目黒線,Meguro Line,
相模原線,Sagamihara Line,
相模線,Sagami Line,
相鉄本線,Sōtetsu Main Line,
真岡線,Mooka Line,
知多新線,Chita New Line,
石勝線,Sekishō Line,
石北本線,Sekihoku Main Line,
石山坂本線,Ishiyama Sakamoto Line,
石川線,Ishikawa Line,
石巻線,Ishinomaki Line,
碧南線,Hekinan Line,
碧海古井線,Bisai Line,
磐越東線,Ban'etsu-To Line,
磐越西線,Ban'etsu-Sai Line,
神保線,Jimbō Line,
神奈川東線,Kanagawa Eastern Line,
神戸本線,Kōbe Main Line,
神戸線,JR Kōbe Line,
福北ゆたか線,Fukuhoku Yutaka Line,
福塩線,Fukuen Line,
福島臨海鉄道本線,Fukushima Rinkai Railway Main Line,
福部線,Fukubu Line,
秋田臨海鉄道線,Akita Rinkai Railway Line,
秩父本線,Chichibu Main Line,
空港線,Airport Line,
空港線,Kūkō Line,
立山線,Tateyama Line,
竹原線,Takehana Line,
笠田線,Kada Line,
筑波山ケーブルカー,Mt. Tsukuba Cable Car Line,
筑肥線,Chikuhi Line,
筑豊本線,Chikuhō Main Line,
筑豊電気鉄道線,Chikuhō Electric Railroad Line,
箕面線,Minoo Line,
箱崎線,Hakozaki Line,
箱根登山鉄道,Hakone Tozan Line,
節帰線,Sasaguri Line,
篠ノ井線,Shinonoi Line,
米坂線,Yonesaka Line,
紀の国線,Kinokuni Line,
紀勢線,Kishigawa Line,
紀州鉄道線,Kishū Railway Line,
網干線,Aboshi Line,
総武本線,Sōbu Main Line,
総武流山線,Sōbu Nagareyama Line,
総武線,Sōbu Line,
美祢線,Mine Line,
羽島線,Haijima Line,
羽島線,Hashima Line,
羽衣支線,Hagoromo Branch Line,
肥薩線,Hisatsu Line,
臨海副都心線,Rinkai Fukutoshin Line,
臨海本線,Rinkai Main Line,
臨海線,Rinkai Line,
臨港サンライン,Rinkan Sun Line,
臨港線,Rinkō Line,
舞鶴線,Maizuru Line,
花園線,Hanazono Line,
花奈井線,Flower Nagai Line,
花輪線,Hanawa Line,
芸備線,Geibi Line,
若狭線,Wakasa Line,
草津線,Kusatsu Line,
荒川線,Arakawa Line,
菊池線,Kikuchi Line,
蒲郡線,Gamagōri Line,
藤井寺線,Domyoji Line,
藤崎線,Fujisaki Line,
藤越線,Fujikoshi Line,
西九州線,Nishi-Kyūshū Line,
西信貴ケーブル線,Nishi-Shigi Cable Line,
西名古屋港線,Nishi-Nagoyakō Line,
西大阪線,Nishi-Ōsaka Line,
西太刀洗線,Nishi-Futō Line,
西尾線,Nishio Line,
西日本本線,Nippō Main Line,
西日野線,Nishihino Line,
西木川清流線,Nishikigawa Seiryū Line,
西武園線,Seibuen Line,
西武有楽町線,Seibu Yūrakuchō Line,
西神山手線,Seishin-Yamate Line,
西神延伸線,Seishin Extended Line,
西神線,Seishin Line,
西都線,Saito Line,
西香島線,Nishikajima Line,
谷山線,Taniyama Line,
谷町線,Tanimachi Line,
豊島線,Toshima Line,
豊川線,Toyokawa Line,
豊田線,Toyota Line,
豊肥本線,Hōhi Main Line,
貝塚線,Kaizuka Line,
赤崎線,Akasaki Line,
赤穂線,Akō Line,
赤羽線,Akabane Line,
赤迫支線,Akasako Branch Line,
超快山麓線,Chōkai Sanroku Line,
越後線,Echigo Line,
越美北線,Etsumi-Hoku Line,
越美南線,Etsumi-Nan Line,
身延線,Minobu Line,
軍艦島線,Gunchū Line,
輪島線,Wajima Line,
辰野支線,Tatsuno Branch Line,
近鉄生駒ケーブル線,Kintetsu Ikoma Cable Line,
近鉄連絡線,Kintetsu Link Line,
遠州鉄道線,Enshū Railway Line,
野田線,Noda Line,
釜石線,Kamaishi Line,
鈴鹿線,Suzuka Line,
銀座線,Ginza Line,
銚子電鉄線,Chōshi Electric Railway Line,
長堀鶴見緑地線,Nagahori Tsurumi-Ryokuchi Line,
長尾線,Nagao Line,
長崎本線,Nagasaki Main Line,
長野線,Nagano Line,
関空快速線,Kansai Airport Line,
関西本線,Kansai Main Line,
関西空港線,Kansai Kūkō Line,
阪堺線,Hankai Line,
阿佐線,Asa Line,
阿蘇高原線,Aso Kōgen Line,
陸羽東線,Rikuu-Tō Line,
陸羽西線,Rikuu-Sai Line,
青函トンネル竜飛シャコウ線,Seikan Tunnel Tappi Shakō Line,
青梅線,Oume Line,
青線,Ao Line,
静岡清水線,Shizuoka Shimizu Line,
飯坂線,Iizaka Line,
飯山線,Iiyama Line,
飯田線,Iida Line,
養老線,Yōrō Line,
香椎線,Kashii Line,
駅前線,Ekimae Line,
駅山線,Ekisan Line,
駿豆線,Sunzu Line,
高尾線,Takao Line,
高山本線,Takayama Main Line,
高岡軌道線,Takaoka Tramway Line,
高崎線,Takasaki Line,
高師浜線,Takashinohama Line,
高徳線,Kōtoku Line,
高浜線,Takahama Line,
高羽線,Kōwa Line,
高野線,Kōya Line,
鬼怒川線,Kinugawa Line,
鳥羽線,Toba Line,
鳳南町支線,Hōnanchō Branch Line,
鳳来山口線,Hōrai-Yachigashira Line,
鳴門線,Naruto Line,
鶴舞線,Tsurumai Line,
鶴見線,Tsurumi Line,
鹿児島本線,Kagoshima Main Line,
鹿島線,Kashima Line,
鹿島臨海鉄道線,Kashima Rinkō Line,
龍ヶ崎線,Ryūgasaki Line,
函館,Hakodate,
五稜郭,Goryokaku,
桔梗,Kikyo,
大中山,Onakayama,
七飯,Nanae,
新函館北斗,Shin-Hakodate-Hokuto,
仁山,Ninyama,
大沼,Onuma,
大沼公園,Onuma Park,
赤井川,Akaiwa,
駒ケ岳,Komagatake,
東山,Higashiyama,
姫川,Himekawa,
池田園,Ikedazono,
流山温泉,Nagareyama Onsen,
銚子口,Choshiguchi,
鹿部,Kabebe,
渡島沼尻,Oshima Numajiri,
渡島砂原,Oshima Sunahara,
掛澗,Kakemata,
尾白内,Obiranai,
東森,Higashimori,
森,Mori,
桂川,Katsuragawa,
石谷,Ishidani,
本石倉,Honishikura,
石倉,Ishikura,
落部,Ochibe,
野田生,Nodao,
山越,Yamakoshi,
八雲,Yakumo,
鷲ノ巣,Washinosu,
山崎,Yamazaki,
黒岩,Kuroiwa,
北豊津,Kitatoyotsu,
国縫,Kuninai,
中ノ沢,Nakanosawa,
長万部,Osakami,
二股,Futamata,
蕨岱,Warabitai,
黒松内,Kuro Matsunai,
熱郛,Netsubun,
目名,Menna,
蘭越,Rankoshi,
昆布,Konbu,
ニセコ,Niseko,
比羅夫,Hirafu,
倶知安,Kutchan,
小沢,Ozawa,
銀山,Ginyama,
然別,Zenbetsu,
仁木,Niki,
余市,Yoichi,
蘭島,Randoshima,
塩谷,Shioya,
小樽,Otaru,
南小樽,Minami-Otaru,
小樽築港,Otaru-Chikko,
朝里,Asari,
銭函,Zeni-bako,
ほしみ,Hoshimi,
星置,Hoshioki,
稲穂,Inaho,
手稲,Teine,
稲積公園,Inazumi Park,
発寒,Hassamu,
発寒中央,Hassamu Chuo,
琴似,Kotoni,
桑園,Kuwan,
札幌,Sapporo,
苗穂,Naebo,
白石,Shiraishi,
厚別,Atsubetsu,
森林公園,Shinrin Koen,
大麻,Oasa,
野幌,Nopporo,
高砂,Takasago,
江別,Ebetsu,
豊幌,Toyohoro,
幌向,Horomuko,
上幌向,Kamihoromukai,
岩見沢,Iwamizawa,
峰延,Mineyoshi,
光珠内,Kojunai,
美唄,Bibai,
茶志内,Chashinai,
奈井江,Naie,
豊沼,Toyonuma,
砂川,Sunagawa,
滝川,Takikawa,
江部乙,Ebeto,
妹背牛,Imoseushi,
深川,Fukagawa,
納内,Nouchi,
伊納,Ina,
近文,Chikubumi,
旭川,Asahikawa,
静狩,Shizukari,
小幌,Koboro,
礼文,Rebun,
大岸,Ogishi,
豊浦,Toyoura,
洞爺,Toya,
有珠,Usuki,
長和,Nagawa,
伊達紋別,Date-Mombetsu,
北舟岡,Kitafunaoka,
稀府,Kifune,
黄金,Kogane,
崎守,Sakimori,
本輪西,Honwanishi,
室蘭,Muroran,
母恋,Makobetsu,
御崎,Misaki,
輪西,Wanishi,
東室蘭,Higashi-Muroran,
鷲別,Washibetsu,
幌別,Horobetsu,
富浦,Tomiura,
登別,Noboribetsu,
虎杖浜,Torajōhama,
竹浦,Takeura,
北吉原,Kitayoshihara,
萩野,Hagino,
白老,Shiraoi,
社台,Shadai,
錦岡,Nishikioka,
糸井,Ito,
青葉,Aoba,
苫小牧,Tomakomai,
沼ノ端,Numanohata,
遠浅,Toasa,
早来,Hayakui,
安平,Abira,
追分,Oiwake,
三川,Mikawa,
古山,Furuyama,
由仁,Yuni,
栗山,Kuriyama,
栗丘,Kurioka,
栗沢,Kurizawa,
志文,Shibun,
東滝川,Higashi-Takikawa,
赤平,Akabira,
茂尻,Mojiri,
平岸,Hiragishi,
芦別,Ashibetsu,
上芦別,Kami-Ashibetsu,
野花南,Nobakanan,
島ノ下,Shimanoshita,
富良野,Furano,
布部,Nubebe,
山部,Yamabe,
下金山,Shimonokiyama,
金山,Kanayama,
東鹿越,Higashikakogoe,
幾寅,Ikutora,
落合,Ochiai,
新得,Shintoku,
十勝清水,Tokachi Shimizu,
羽帯,Habatai,
御影,Mikage,
芽室,Memuro,
大成,Taisei,
西帯広,Nishi-Obihiro,
柏林台,Kashirin-dai,
帯広,Obihiro,
札内,Satsunai,
稲士別,Inashibetsu,
幕別,Makubetsu,
利別,Ribetsu,
池田,Ikeda,
十弗,Jufutsu,
豊頃,Toyokoro,
新吉野,Shin Yoshino,
浦幌,Urakawa,
上厚内,Kami Atsunai,
厚内,Atsunai,
直別,Naobetsu,
尺別,Shakubetsu,
音別,Onbetsu,
古瀬,Kose,
白糠,Shiranuka,
西庶路,Nishishoro,
庶路,Shoro,
大楽毛,Otarukamo,
新大楽毛,Shin Otarukamo,
新富士,Shin Fuji,
釧路,Kushiro,
東釧路,Higashi Kushiro,
武佐,Busa,
別保,Beppo,
上尾幌,Ageporo,
尾幌,Bopporo,
門静,Monshizu,
厚岸,Akkeshi,
糸魚沢,Itoisawa,
茶内,Chanai,
浜中,Hamanaka,
姉別,Anabetsu,
厚床,Atukoro,
初田牛,Hatsudagyu,
別当賀,Betto-ga,
落石,Rakuseki,
昆布盛,Konbumori,
西和田,Nishi-Wada,
花咲,Hanasaki,
東根室,Higashi-Nemuro,
根室,Nemuro,
植苗,Uenai,
美々,Mimi,
新千歳空港,New Chitose Airport,
南千歳,Minami-Chitose,
千歳,Chitose,
長都,Nagato,
サッポロビール庭園,Sapporo Beer Garden,
恵庭,Eniwa,
恵み野,Megumino,
島松,Shimamatsu,
北広島,Kita-Hiroshima,
上野幌,Ueno-Horo,
新札幌,Shin-Sapporo,
平和,Heiwa,
東追分,Higashi-Oiwake,
川端,Kawabata,
滝ノ上,Taki-no-Ue,
十三里,Jusanri,
新夕張,Shin-Yubari,
沼ノ沢,Numanosawa,
南清水沢,Minami-Shimizusawa,
清水沢,Shimizusawa,
鹿ノ谷,Kanotani,
夕張,Yubari,
占冠,Shikaribetsu,
トマム,Tomamu,
勇払,Yuhatsu,
浜厚真,Hamaakuma,
浜田浦,Hamadaura,
鵡川,Mukawa,
汐見,Shiomi,
富川,Tomikawa,
日高門別,Hidaka-Mombetsu,
豊郷,Toyosato,
清畠,Kiyohata,
厚賀,Atsuga,
大狩部,Okariube,
節婦,Setsufu,
新冠,Shinkawa,
静内,Shizunai,
静内海水浴場,Shizunai Seaside Resort,
東静内,Higashi-Shizunai,
春立,Harutachi,
日高東別,Hidaka-Higobetsu,
日高三石,Hidaka-Mitsuishi,
蓬栄,Yonei,
本桐,Motogiri,
荻伏,Ogibune,
絵笛,Efu,
浦河,Urakawa,
東町,Higashimachi,
日高幌別,Hidaka Porobetsu,
鵜苫,Utoma,
西様似,Nishi Samani,
様似,Samani,
八軒,Hakken,
新川,Shinkawa,
新琴似,Shinkotoni,
太平,Taihei,
百合が原,Yurigaoka,
篠路,Sasoroi,
拓北,Takuboku,
あいの里教育大,Ainosato-Kyōikudai,
あいの里公園,Ainosato-Kōen,
ロイズタウン,Royce Town,
太美,Taimi,
当別,Tōbetsu,
北海道医療大学,Hokkaido Medical University,
石狩金沢,Ishikari Kanazawa,
本中小屋,Honchūgoya,
中小屋,Nakagoya,
月ケ岡,Tsukioka,
知来乙,Chiraito,
石狩月形,Ishikari Tsukigata,
豊ケ岡,Toyooka,
札比内,Sappinai,
晩生内,Banseiuchi,
札的,Sappataki,
浦臼,Urausu,
鶴沼,Tsurunuma,
於札内,Osatsunai,
南下徳富,Minami-Kadokutomi,
下徳富,Shimo-Kadokutomi,
新十津川,Shin-Totsukawa,
北一已,Kita-Kazuyoshi,
秩父別,Chichibubetsu,
北秩父別,Kita-Chichibubetsu,
石狩沼田,Ishikari Numata,
真布,Mabu,
恵比島,Ebishima,
峠下,Togeshita,
幌糠,Poronokawa,
藤山,Fujiyama,
大和田,Oowada,
留萌,Rumoi,
瀬越,Segoshi,
浜中海水浴場,Hamanaka Seaside Resort,
礼受,Reiu,
阿分,Abun,
信砂,Shinsha,
舎熊,Shakuma,
朱文別,Shibunbetsu,
箸別,Hashibetsu,
増毛,Mashike,
神楽岡,Kaguraoka,
緑が丘,Midorigaoka,
西御料,Nishi-Goryo,
西瑞穂,Nishi-Mizuhō,
西神楽,Nishi-Kagura,
西聖和,Nishi-Seiwa,
千代ケ岡,Chiyogaoka,
北美瑛,Kita-Biei,
美瑛,Biei,
美馬牛,Bimakushi,
上富良野,Kamifurano,
西中,Nishinaka,
ラベンダー畑,Lavender Field,
中富良野,Naka-Furano,
鹿討,Shikato,
学田,Gakuden,
旭川四条,Asahikawa-Yonjo,
新旭川,Shin-Asahikawa,
永山,Nagayama,
北永山,Kita-Nagayama,
南比布,Minami-Bippu,
比布,Bippu,
北比布,Kita-Bippu,
蘭留,Randoru,
塩狩,Shio-kari,
和寒,Wakkanai,
東六線,Higashi-Rokusen,
剣淵,Kenbuchi,
北剣淵,Kitakenbuchi,
士別,Shibetsu,
下士別,Shimoshibetsu,
多寄,Tayori,
瑞穂,Mizuho,
風連,Furen,
名寄高校,Nayoro High School,
名寄,Nayoro,
日進,Nisshin,
北星,Hokusei,
智恵文,Chiebun,
智北,Chihoku,
南美深,Minamifuka,
美深,Bifuka,
初野,Hatsuno,
紋穂内,Monponai,
恩根内,Onkonai,
豊清水,Toyoshimizu,
天塩川温泉,Teshio River Onsen,
咲来,Sakura,
音威子府,Otoineppu,
筬島,Osashima,
佐久,Saku,
天塩中川,Teshio Nakagawa,
歌内,Utauchi,
問寒別,Monkanbetsu,
糠南,Nukanan,
雄信内,Yoshinai,
安牛,Angyu,
南幌延,Minami Horonobe,
上幌延,Kami Horonobe,
幌延,Horonobe,
下沼,Shimonuma,
豊富,Toyotomi,
徳満,Tokumitsu,
